2016-10-21 14:10:18,329,PCDisarmConnect,INFO,Searching DisarmDB
2016-10-21 14:10:18,629,PCDisarmConnect,INFO,Searching DisarmDB
2016-10-21 14:10:18,882,PCDisarmConnect,INFO,Searching DisarmDB
