2016-10-21 14:10:17,009,PCDisarmConnect,INFO,Searching DisarmDB
2016-10-21 14:10:17,583,PCDisarmConnect,INFO,Searching DisarmDB
2016-10-21 14:10:17,993,PCDisarmConnect,INFO,Searching DisarmDB
